persona,gender,legislatura,graduated
Salvatore_Lauricella,male,legislatura06,yes
Salvatore_Lauricella,male,legislatura07,yes
Salvatore_Lauricella,male,legislatura08,yes
Salvatore_Lauricella,male,legislatura11,yes
Marco_Formentini,male,legislatura11,yes
Claudio_Frontini,male,legislatura11,yes
Severino_Galante,male,legislatura11,yes
Severino_Galante,male,legislatura14,yes
Severino_Galante,male,legislatura15,yes
Alfredo_Galasso,male,legislatura11,yes
Domenico_Galbiati,male,legislatura11,yes
Giuseppe_Gambale,male,legislatura11,yes
Giuseppe_Gambale,male,legislatura12,yes
Giuseppe_Gambale,male,legislatura13,yes
Giuseppe_Gambale,male,legislatura14,yes
Carlo_Amedeo_Giovanardi,male,legislatura11,yes
Carlo_Amedeo_Giovanardi,male,legislatura12,yes
Carlo_Amedeo_Giovanardi,male,legislatura13,yes
Carlo_Amedeo_Giovanardi,male,legislatura14,yes
Carlo_Amedeo_Giovanardi,male,legislatura15,yes
Vito_Gnutti,male,legislatura11,yes
Vito_Gnutti,male,legislatura12,yes
Gaetano_Grasso,male,legislatura11,yes
Gaetano_Grasso,male,legislatura12,yes
Galileo_Guidi,male,legislatura11,yes
Galileo_Guidi,male,legislatura12,yes
Francesco_Paolo_Iannuzzi,male,legislatura11,yes
Berardino_Impegno,male,legislatura11,yes
Antonio_Iodice,male,legislatura11,yes
Eugenio_Jannelli,male,legislatura11,yes
Eugenio_Jannelli,male,legislatura12,yes
Eugenio_Jannelli,male,legislatura13,yes
Antonio_La_Gloria,male,legislatura11,yes
Bruno_Landi,male,legislatura11,yes
Angelo_La_Russa,male,legislatura11,yes
Ignazio_Benito_Maria_La_Russa,male,legislatura11,yes
Ignazio_Benito_Maria_La_Russa,male,legislatura12,yes
Ignazio_Benito_Maria_La_Russa,male,legislatura13,yes
Ignazio_Benito_Maria_La_Russa,male,legislatura14,yes
Ignazio_Benito_Maria_La_Russa,male,legislatura15,yes
Ignazio_Benito_Maria_La_Russa,male,legislatura16,yes
Ignazio_Benito_Maria_La_Russa,male,legislatura17,yes
Fede_Latronico,male,legislatura11,yes
Fede_Latronico,male,legislatura12,yes
Marcello_Luigi_Lazzati,male,legislatura11,yes
Marcello_Luigi_Lazzati,male,legislatura12,yes
Federico_Guglielmo_Lento,male,legislatura11,yes
Federico_Guglielmo_Lento,male,legislatura13,yes
Mario_Lettieri,male,legislatura11,yes
Mario_Lettieri,male,legislatura14,yes
Luigi_Lucarelli,male,legislatura11,yes
Raimondo_Luigi_Bruno_Maira,male,legislatura11,yes
Gianmarco_Mancini,male,legislatura11,yes
Ferdinando_Margutti,male,legislatura11,yes
Franco_Marini,male,legislatura11,yes
Franco_Marini,male,legislatura12,yes
Franco_Marini,male,legislatura13,yes
Franco_Marini,male,legislatura14,yes
Luigi_Marino,male,legislatura11,yes
Luigi_Marino,male,legislatura12,yes
Roberto_Ernesto_Maroni,male,legislatura11,yes
Roberto_Ernesto_Maroni,male,legislatura12,yes
Roberto_Ernesto_Maroni,male,legislatura13,yes
Roberto_Ernesto_Maroni,male,legislatura14,yes
Roberto_Ernesto_Maroni,male,legislatura15,yes
Roberto_Ernesto_Maroni,male,legislatura16,yes
Alfonso_Martucci,male,legislatura11,yes
Pietro_Mastranzo,male,legislatura11,yes
Generoso_Melilla,male,legislatura11,yes
Generoso_Melilla,male,legislatura17,yes
Giovanni_Meo_Zilio,male,legislatura11,yes
Giovanni_Meo_Zilio,male,legislatura12,yes
Pietro_Mita,male,legislatura11,yes
Enrico_Modigliani,male,legislatura11,yes
Gianfranco_Morgando,male,legislatura11,yes
Gianfranco_Morgando,male,legislatura13,yes
Gianfranco_Morgando,male,legislatura14,yes
Gabriele_Mori,male,legislatura11,yes
Fabio_Mussi,male,legislatura11,yes
Fabio_Mussi,male,legislatura12,yes
Fabio_Mussi,male,legislatura13,yes
Fabio_Mussi,male,legislatura14,yes
Fabio_Mussi,male,legislatura15,yes
Luigi_Negri,male,legislatura11,yes
Luigi_Negri,male,legislatura12,yes
Luigi_Negri,male,legislatura13,yes
Rosario_Antonino_Nicolosi,male,legislatura11,yes
Gianfranco_Maria_Eugenio_Occhipinti,male,legislatura11,yes
Leoluca_Orlando,male,legislatura11,yes
Leoluca_Orlando,male,legislatura15,yes
Leoluca_Orlando,male,legislatura16,yes
Gabriele_Ostinelli,male,legislatura11,yes
Gabriele_Ostinelli,male,legislatura12,yes
Fabio_Padovan,male,legislatura11,yes
Santino_Pagano,male,legislatura11,yes
Santino_Pagano,male,legislatura12,yes
Santino_Pagano,male,legislatura13,yes
Roberto_Paggini,male,legislatura11,yes
Roberto_Paggini,male,legislatura12,yes
Mauro_Paissan,male,legislatura11,yes
Mauro_Paissan,male,legislatura12,yes
Mauro_Paissan,male,legislatura13,yes
Carlo_Palermo,male,legislatura11,yes
Antonio_Pappalardo,male,legislatura11,yes
Nicola_Pasetto,male,legislatura11,yes
Nicola_Pasetto,male,legislatura12,yes
Nicola_Pasetto,male,legislatura13,yes
Alfonso_Pecoraro_Scanio,male,legislatura11,yes
Alfonso_Pecoraro_Scanio,male,legislatura12,yes
Alfonso_Pecoraro_Scanio,male,legislatura13,yes
Alfonso_Pecoraro_Scanio,male,legislatura14,yes
Alfonso_Pecoraro_Scanio,male,legislatura15,yes
Corrado_Arturo_Peraboni,male,legislatura11,yes
Corrado_Arturo_Peraboni,male,legislatura12,yes
Vincenzo_Perrone,male,legislatura11,yes
Pierluigi_Petrini,male,legislatura11,yes
Pierluigi_Petrini,male,legislatura12,yes
Pierluigi_Petrini,male,legislatura13,yes
Roberto_Pinza,male,legislatura11,yes
Roberto_Pinza,male,legislatura12,yes
Roberto_Pinza,male,legislatura13,yes
Roberto_Pinza,male,legislatura14,yes
Claudio_Pioli,male,legislatura11,yes
Giovanni_Polidoro,male,legislatura11,yes
Francesco_Polizio,male,legislatura11,yes
Mauro_Polli,male,legislatura11,yes
Mauro_Polli,male,legislatura12,yes
Fulco_Pratesi,male,legislatura11,yes
Fiorello_Provera,male,legislatura11,yes
Fiorello_Provera,male,legislatura12,yes
Remo_Ratto,male,legislatura11,yes
Marco_Ravaglioli,male,legislatura11,yes
Mario_Rigo,male,legislatura11,yes
Arcangelo_Lobianco,male,legislatura05,yes
Arcangelo_Lobianco,male,legislatura06,yes
Arcangelo_Lobianco,male,legislatura07,yes
Arcangelo_Lobianco,male,legislatura08,yes
Arcangelo_Lobianco,male,legislatura09,yes
Arcangelo_Lobianco,male,legislatura10,yes
Paolo_Romeo,male,legislatura11,yes
Guglielmo_Rositani,male,legislatura11,yes
Guglielmo_Rositani,male,legislatura12,yes
Guglielmo_Rositani,male,legislatura14,yes
Guglielmo_Rositani,male,legislatura15,yes
Luigi_Rossi,male,legislatura11,yes
Luigi_Rossi,male,legislatura12,yes
Antonio_Ruberti,male,legislatura11,yes
Antonio_Ruberti,male,legislatura13,yes
Ivo_Russo,male,legislatura11,yes
Marco_Fabio_Sartori,male,legislatura11,yes
Marco_Fabio_Sartori,male,legislatura12,yes
Riccardo_Sartoris,male,legislatura11,yes
Antonio_Fabio_Maria_Scavone,male,legislatura11,yes
Vittorio_Sgarbi,male,legislatura11,yes
Vittorio_Sgarbi,male,legislatura12,yes
Vittorio_Sgarbi,male,legislatura13,yes
Vittorio_Sgarbi,male,legislatura14,yes
Vittorio_Sgarbi,male,legislatura18,yes
Giancarlo_Sitra,male,legislatura11,yes
Giancarlo_Sitra,male,legislatura12,yes
Giuseppe_Soriero,male,legislatura11,yes
Giuseppe_Soriero,male,legislatura12,yes
Giuseppe_Soriero,male,legislatura13,yes
Francesco_Speranza,male,legislatura11,yes
Bruno_Tabacci,male,legislatura11,yes
Bruno_Tabacci,male,legislatura14,yes
Bruno_Tabacci,male,legislatura15,yes
Bruno_Tabacci,male,legislatura16,yes
Bruno_Tabacci,male,legislatura17,yes
Bruno_Tabacci,male,legislatura18,yes
Bruno_Tabacci,male,legislatura19,yes
Riccardo_Lombardi,male,legislatura costituente,yes
Riccardo_Lombardi,male,legislatura01,yes
Riccardo_Lombardi,male,legislatura02,yes
Riccardo_Lombardi,male,legislatura03,yes
Riccardo_Lombardi,male,legislatura04,yes
Riccardo_Lombardi,male,legislatura05,yes
Riccardo_Lombardi,male,legislatura06,yes
Riccardo_Lombardi,male,legislatura07,yes
Riccardo_Lombardi,male,legislatura08,yes
Raffaele_Tiscar,male,legislatura11,yes
Paolo_Tuffi,male,legislatura11,yes
Lanfranco_Turci,male,legislatura11,yes
Lanfranco_Turci,male,legislatura12,yes
Lanfranco_Turci,male,legislatura13,yes
Lanfranco_Turci,male,legislatura15,yes
Sauro_Turroni,male,legislatura11,yes
Sauro_Turroni,male,legislatura12,yes
Sauro_Turroni,male,legislatura13,yes
Salvatore_Varriale,male,legislatura11,yes
Nicola_Vendola,male,legislatura11,yes
Nicola_Vendola,male,legislatura12,yes
Nicola_Vendola,male,legislatura13,yes
Nicola_Vendola,male,legislatura14,yes
Nicola_Vendola,male,legislatura17,yes
Elio_Vito,male,legislatura11,yes
Elio_Vito,male,legislatura12,yes
Elio_Vito,male,legislatura13,yes
Elio_Vito,male,legislatura14,yes
Elio_Vito,male,legislatura15,yes
Elio_Vito,male,legislatura16,yes
Elio_Vito,male,legislatura17,yes
Elio_Vito,male,legislatura18,yes
Giovanni_Lamanna,male,legislatura05,yes
Giovanni_Lamanna,male,legislatura06,yes
Giovanni_Lamanna,male,legislatura07,yes
Nicola_Lapenta,male,legislatura06,yes
Pio_La_Torre,male,legislatura06,yes
Pio_La_Torre,male,legislatura07,yes
Pio_La_Torre,male,legislatura08,yes
Renato_Ascari_Raccagni,male,legislatura06,yes
Renato_Ascari_Raccagni,male,legislatura07,yes
Vito_Vittorio_Lenoci,male,legislatura05,yes
Vito_Vittorio_Lenoci,male,legislatura06,yes
Vito_Vittorio_Lenoci,male,legislatura07,yes
Silvio_Leonardi,male,legislatura04,yes
Silvio_Leonardi,male,legislatura05,yes
Silvio_Leonardi,male,legislatura06,yes
Silvio_Leonardi,male,legislatura07,yes
Nicola_Lettieri,male,legislatura04,yes
Nicola_Lettieri,male,legislatura05,yes
Nicola_Lettieri,male,legislatura06,yes
Nicola_Lettieri,male,legislatura07,yes
Nicola_Lettieri,male,legislatura08,yes
Pietro_Lezzi,male,legislatura04,yes
Pietro_Lezzi,male,legislatura05,yes
Pietro_Lezzi,male,legislatura06,yes
Pietro_Lezzi,male,legislatura07,yes
Salvatore_Lima,male,legislatura05,yes
Salvatore_Lima,male,legislatura06,yes
Salvatore_Lima,male,legislatura07,yes
Ettore_Lindner,male,legislatura06,yes
Franco_Assante,male,legislatura05,yes
Franco_Assante,male,legislatura06,yes
Guido_Lo_Porto,male,legislatura06,yes
Guido_Lo_Porto,male,legislatura07,yes
Guido_Lo_Porto,male,legislatura08,yes
Guido_Lo_Porto,male,legislatura09,yes
Guido_Lo_Porto,male,legislatura10,yes
Guido_Lo_Porto,male,legislatura11,yes
Guido_Lo_Porto,male,legislatura12,yes
Guido_Lo_Porto,male,legislatura13,yes
Guido_Lo_Porto,male,legislatura14,yes
Giampaolo_Vittorio_Elio_D'andrea,male,legislatura11,yes
Luca_Antonio_Cangemi,male,legislatura11,yes
Luca_Antonio_Cangemi,male,legislatura13,yes
Antonino_Borruso,male,legislatura11,yes
Lorenzo_Acquarone,male,legislatura12,yes
Lorenzo_Acquarone,male,legislatura13,yes
Lorenzo_Acquarone,male,legislatura14,yes
Ferdinando_Adornato,male,legislatura12,yes
Ferdinando_Adornato,male,legislatura14,yes
Ferdinando_Adornato,male,legislatura15,yes
Ferdinando_Adornato,male,legislatura16,yes
Ferdinando_Adornato,male,legislatura17,yes
Andrea_Agnaletti,male,legislatura12,yes
Mauro_Agostini,male,legislatura12,yes
Mauro_Agostini,male,legislatura13,yes
Mauro_Agostini,male,legislatura14,yes
Giovanni_Alemanno,male,legislatura12,yes
Giovanni_Alemanno,male,legislatura13,yes
Giovanni_Alemanno,male,legislatura14,yes
Giovanni_Alemanno,male,legislatura15,yes
Giovanni_Alemanno,male,legislatura16,yes
Francesco_Aloisio,male,legislatura12,yes
Francesco_Aloisio,male,legislatura13,yes
Francesco_Maria_Amoruso,male,legislatura12,yes
Francesco_Maria_Amoruso,male,legislatura13,yes
Francesco_Maria_Amoruso,male,legislatura14,yes
Francesco_Maria_Amoruso,male,legislatura15,yes
Paolo_Arata,male,legislatura12,yes
Giuseppe_Arlacchi,male,legislatura12,yes
Luca_Azzano_Cantarutti,male,legislatura12,yes
Mario_Baccini,male,legislatura12,yes
Mario_Baccini,male,legislatura13,yes
Mario_Baccini,male,legislatura14,yes
Mario_Baccini,male,legislatura16,yes
Giacomo_Baiamonte,male,legislatura12,yes
Giacomo_Baiamonte,male,legislatura13,yes
Giacomo_Baiamonte,male,legislatura14,yes
Giacomo_Baiamonte,male,legislatura15,yes
Guido_Baldo_Baldi,male,legislatura12,yes
Edouard_Ballaman,male,legislatura12,yes
Edouard_Ballaman,male,legislatura13,yes
Edouard_Ballaman,male,legislatura14,yes
Giuseppe_Antonio_Barbieri,male,legislatura12,yes
Francesco_Michele_Barra,male,legislatura12,yes
Domenico_Antonio_Basile,male,legislatura12,yes
Giuseppe_Lupis,male,legislatura costituente,yes
Giuseppe_Lupis,male,legislatura01,yes
Giuseppe_Lupis,male,legislatura03,yes
Giuseppe_Lupis,male,legislatura04,yes
Giuseppe_Lupis,male,legislatura05,yes
Giuseppe_Lupis,male,legislatura06,yes
Giuseppe_Lupis,male,legislatura07,yes
Emanuele_Basile,male,legislatura12,yes
Vincenzo_Basile,male,legislatura12,yes
Giovanni_Battafarano,male,legislatura12,yes
Paolo_Becchetti,male,legislatura12,yes
Paolo_Becchetti,male,legislatura13,yes
Domenico_Benedetti_Valentini,male,legislatura12,yes
Domenico_Benedetti_Valentini,male,legislatura13,yes
Domenico_Benedetti_Valentini,male,legislatura14,yes
Domenico_Benedetti_Valentini,male,legislatura15,yes
Alessandro_Bergamo,male,legislatura12,yes
Alessandro_Bergamo,male,legislatura13,yes
Silvio_Berlusconi,male,legislatura12,yes
Silvio_Berlusconi,male,legislatura13,yes
Silvio_Berlusconi,male,legislatura14,yes
Silvio_Berlusconi,male,legislatura15,yes
Silvio_Berlusconi,male,legislatura16,yes
Giorgio_Bernini,male,legislatura12,yes
Maurizio_Bertucci,male,legislatura12,yes
Maurizio_Bertucci,male,legislatura13,yes
Maurizio_Bertucci,male,legislatura14,yes
Giovanni_Bianchi,male,legislatura12,yes
Giovanni_Bianchi,male,legislatura13,yes
Giovanni_Bianchi,male,legislatura14,yes
Angelo_Antonio_Blanco,male,legislatura12,yes
Flavio_Bonafini,male,legislatura12,yes
Sebastiano_Giacomo_Bongiorno,male,legislatura12,yes
Francesco_Bonito,male,legislatura12,yes
Francesco_Bonito,male,legislatura13,yes
Francesco_Bonito,male,legislatura14,yes
Nicola_Bono,male,legislatura12,yes
Nicola_Bono,male,legislatura13,yes
Nicola_Bono,male,legislatura14,yes
Nicola_Bono,male,legislatura15,yes
Giuseppe_Bonomi,male,legislatura12,yes
Fabrizio_Felice_Bracco,male,legislatura12,yes
Fabrizio_Felice_Bracco,male,legislatura13,yes
Gian_Piero_Broglia,male,legislatura12,yes
Siegfried_Brugger,male,legislatura12,yes
Siegfried_Brugger,male,legislatura13,yes
Siegfried_Brugger,male,legislatura14,yes
Siegfried_Brugger,male,legislatura15,yes
Siegfried_Brugger,male,legislatura16,yes
Rocco_Buttiglione,male,legislatura12,yes
Rocco_Buttiglione,male,legislatura13,yes
Rocco_Buttiglione,male,legislatura14,yes
Rocco_Buttiglione,male,legislatura16,yes
Rocco_Buttiglione,male,legislatura17,yes
Francesco_Calvanese,male,legislatura12,yes
Gabriele_Calvi,male,legislatura12,yes
Cristoforo_Canavese,male,legislatura12,yes
Riccardo_Canesi,male,legislatura12,yes
Francesco_Maria_Capitaneo,male,legislatura12,yes
Onorio_Antonio_Carlesimo,male,legislatura12,yes
Franco_Cardiello,male,legislatura12,yes
Franco_Cardiello,male,legislatura13,yes
Franco_Cardiello,male,legislatura14,yes
Antonino_Carrara,male,legislatura12,yes
Antonino_Carrara,male,legislatura13,yes
Antonino_Carrara,male,legislatura14,yes
Enzo_Caruso,male,legislatura12,yes
Enzo_Caruso,male,legislatura13,yes
Francesco_Cascio,male,legislatura12,yes
Francesco_Cascio,male,legislatura13,yes
Flavio_Giovanni_Caselli,male,legislatura12,yes
Giovanni_Castellani,male,legislatura12,yes
Giovanni_Castellani,male,legislatura13,yes
Enrico_Cavaliere,male,legislatura12,yes
Enrico_Cavaliere,male,legislatura13,yes
Ugo_Cecconi,male,legislatura12,yes
Roberto_Ceresa,male,legislatura12,yes
Antonio_Cherio,male,legislatura12,yes
Salvatore_Cicu,male,legislatura12,yes
Salvatore_Cicu,male,legislatura13,yes
Salvatore_Cicu,male,legislatura14,yes
Salvatore_Cicu,male,legislatura15,yes
Salvatore_Cicu,male,legislatura16,yes
Salvatore_Cicu,male,legislatura17,yes
Vincenzo_Ciruzzi,male,legislatura12,yes
Sergio_Cola,male,legislatura12,yes
Sergio_Cola,male,legislatura13,yes
Sergio_Cola,male,legislatura14,yes
Edro_Colombini,male,legislatura12,yes
Edro_Colombini,male,legislatura13,yes
Elio_Colosimo,male,legislatura12,yes
Elio_Colosimo,male,legislatura13,yes
Gianfranco_Conte,male,legislatura12,yes
Gianfranco_Conte,male,legislatura13,yes
Gianfranco_Conte,male,legislatura14,yes
Gianfranco_Conte,male,legislatura15,yes
Gianfranco_Conte,male,legislatura16,yes
Carlo_Conti,male,legislatura12,yes
Rocco_Crimi,male,legislatura12,yes
Rocco_Crimi,male,legislatura13,yes
Rocco_Crimi,male,legislatura14,yes
Rocco_Crimi,male,legislatura15,yes
Rocco_Crimi,male,legislatura16,yes
Rocco_Crimi,male,legislatura17,yes
Franco_Danieli,male,legislatura12,yes
Franco_Danieli,male,legislatura13,yes
Mario_Soldani,male,legislatura12,yes
Giacomo_De_Ghislanzoni_Cardoli,male,legislatura12,yes
Giacomo_De_Ghislanzoni_Cardoli,male,legislatura13,yes
Giacomo_De_Ghislanzoni_Cardoli,male,legislatura14,yes
Giovanni_De_Murtas,male,legislatura12,yes
Giovanni_De_Murtas,male,legislatura13,yes
Gabriele_De_Rosa,male,legislatura12,yes
Michele_Del_Gaudio,male,legislatura12,yes
Fabrizio_Del_Noce,male,legislatura12,yes
Antonio_Del_Prete,male,legislatura12,yes
Raffaele_Della_Valle,male,legislatura12,yes
Salvatore_Dell'utri,male,legislatura12,yes
Flavio_Devetag,male,legislatura12,yes
Angelo_Raffaele_Devicienti,male,legislatura12,yes
Fabio_Claudio_Di_Capua,male,legislatura12,yes
Fabio_Claudio_Di_Capua,male,legislatura13,yes
Giovanni_Di_Fonzo,male,legislatura12,yes
Giovanni_Di_Fonzo,male,legislatura13,yes
Giuseppe_Di_Lello_Finuoli,male,legislatura12,yes
Alberto_Di_Luca,male,legislatura12,yes
Alberto_Di_Luca,male,legislatura13,yes
Alberto_Di_Luca,male,legislatura14,yes
Pietro_Di_Muccio,male,legislatura12,yes
Giovanni_Di_Stasi,male,legislatura12,yes
Giovanni_Di_Stasi,male,legislatura13,yes
Lorenzo_Diana,male,legislatura12,yes
Lorenzo_Diana,male,legislatura14,yes
Oscar_Mammi',male,legislatura05,yes
Oscar_Mammi',male,legislatura06,yes
Oscar_Mammi',male,legislatura07,yes
Oscar_Mammi',male,legislatura08,yes
Oscar_Mammi',male,legislatura09,yes
Oscar_Mammi',male,legislatura10,yes
Oscar_Mammi',male,legislatura11,yes
Oliviero_Diliberto,male,legislatura12,yes
Oliviero_Diliberto,male,legislatura13,yes
Oliviero_Diliberto,male,legislatura14,yes
Oliviero_Diliberto,male,legislatura15,yes
Leonardo_Domenici,male,legislatura12,yes
Leonardo_Domenici,male,legislatura13,yes
Vittorio_Dotti,male,legislatura12,yes
Leopoldo_Elia,male,legislatura12,yes
Benito_Falvo,male,legislatura12,yes
Piero_Franco_Fassino,male,legislatura12,yes
Piero_Franco_Fassino,male,legislatura13,yes
Piero_Franco_Fassino,male,legislatura14,yes
Piero_Franco_Fassino,male,legislatura15,yes
Piero_Franco_Fassino,male,legislatura16,yes
Piero_Franco_Fassino,male,legislatura18,yes
Piero_Franco_Fassino,male,legislatura19,yes
Enrico_Manca,male,legislatura06,yes
Enrico_Manca,male,legislatura07,yes
Enrico_Manca,male,legislatura08,yes
Enrico_Manca,male,legislatura09,yes
Enrico_Manca,male,legislatura10,yes
Enrico_Manca,male,legislatura11,yes
Giovanni_Ferrante,male,legislatura12,yes
Romano_Filippi,male,legislatura12,yes
Antonio_Fonnesu,male,legislatura12,yes
Rolando_Fontan,male,legislatura12,yes
Rolando_Fontan,male,legislatura13,yes
Giuseppe_Forestiere,male,legislatura12,yes
Vincenzo_Fragala',male,legislatura12,yes
Vincenzo_Fragala',male,legislatura13,yes
Vincenzo_Fragala',male,legislatura14,yes
Vito_Fumagalli,male,legislatura12,yes
Giancarlo_Galan,male,legislatura12,yes
Giancarlo_Galan,male,legislatura17,yes
Giacomo_Galli,male,legislatura12,yes
Luciano_Galliani,male,legislatura12,yes
Giacomo_Garra,male,legislatura12,yes
Giacomo_Garra,male,legislatura13,yes
Mario_Gatto,male,legislatura12,yes
Mario_Gatto,male,legislatura13,yes
Franco_Gerardini,male,legislatura12,yes
Franco_Gerardini,male,legislatura13,yes
Luigi_Giacco,male,legislatura12,yes
Luigi_Giacco,male,legislatura13,yes
Luigi_Giacco,male,legislatura14,yes
Andrea_Angelo_Gibelli,male,legislatura12,yes
