Persona,legislatura,graduated
Giulia_Cosenza,16,yes
Maria_Leddi,15,yes
Cinzia_Maria_Fontana,15,yes
Cinzia_Maria_Fontana,17,yes
Angela_Filipponio,15,yes
Maria_Fortuna_Incostante,15,yes
Giuseppina_Castiello,15,yes
Giuseppina_Castiello,16,yes
Giuseppina_Castiello,17,yes
Giuseppina_Castiello,18,yes
Teresa_Maria_Di_Salvo,15,yes
Teresa_Maria_Di_Salvo,17,yes
Paola_Goisis,15,yes
Paola_Goisis,16,yes
Grazia_Carla_Francescato,15,yes
Daniela_Dioguardi,15,yes
Angela_Lombardi,15,yes
Maria_Samperi,15,yes
Maria_Samperi,16,yes
Anna_Teresa_Formisano,15,yes
Anna_Teresa_Formisano,16,yes
Patrizia_Sentinelli,15,yes
Donatella_Mungo,15,yes
Maria_Letizia_De_Torre,15,yes
Maria_Letizia_De_Torre,16,yes
Sandra_Cioffi,15,yes
Sabina_Siniscalchi,15,yes
Cayetana_De_Zulueta_Owtram,15,yes
Federica_Rossi,15,yes
Maria_Grazia_Lagana',15,yes
Maria_Grazia_Lagana',16,yes
Paola_Binetti,16,yes
Paola_Binetti,17,yes
Sabina_Rossa,16,yes
Simonetta_Rubinato,16,yes
Simonetta_Rubinato,17,yes
Rosa_Maria_Villecco,16,yes
Rosa_Maria_Villecco,17,yes
Daniela_Melchiorre,16,yes
Anna_Maria_Cardano,15,yes
Paola_Balducci,15,yes
Alessia_Maria_Mosca,16,yes
Alessia_Maria_Mosca,17,yes
Eugenia_Maria_Roccella,16,yes
Eugenia_Maria_Roccella,17,yes
Eugenia_Maria_Roccella,19,yes
Donatella_Ferranti,16,yes
Donatella_Ferranti,17,yes
Chiara_Braga,16,yes
Chiara_Braga,17,yes
Chiara_Braga,19,yes
Chiara_Braga,18,yes
Silvana_Andreina_Comaroli,16,yes
Silvana_Andreina_Comaroli,18,yes
Silvana_Andreina_Comaroli,19,yes
Fiamma_Nirensztejn,16,yes
Manuela_Repetti,16,yes
Anna_Rossomando,16,yes
Anna_Rossomando,17,yes
Melania_De_Nichilo,16,yes
Nunzia_De_Girolamo,16,yes
Nunzia_De_Girolamo,17,yes
Maria_Anna_Madia,16,yes
Maria_Anna_Madia,17,yes
Maria_Anna_Madia,19,yes
Maria_Anna_Madia,18,yes
Ileana_Argentin,16,yes
Ileana_Argentin,17,yes
Maria_Coscia,16,yes
Maria_Coscia,17,yes
Giuseppina_Picierno,16,yes
Giuseppina_Picierno,17,yes
Luisa_Bossa,16,yes
Luisa_Bossa,17,yes
Luciana_Pedoto,16,yes
Manuela_Dal_Lago,16,yes
Federica_Mogherini,16,yes
Federica_Mogherini,17,yes
Maria_Piera_Pastore,16,yes
Caterina_Pes,16,yes
Caterina_Pes,17,yes
Anna_Maria_Bernini,16,yes
Sabrina_De_Camillis,16,yes
Sandra_Zampa,16,yes
Sandra_Zampa,17,yes
Elisa_Marchioni,16,yes
Paola_De_Micheli,16,yes
Paola_De_Micheli,17,yes
Paola_De_Micheli,19,yes
Paola_De_Micheli,18,yes
Annamaria_Procacci,10,yes
Annamaria_Procacci,12,yes
Annamaria_Procacci,13,yes
Maria_Luisa_Sangiorgio,10,yes
Maria_Luisa_Sangiorgio,11,yes
Anna_Maria_Serafini,10,yes
Anna_Maria_Serafini,11,yes
Anna_Maria_Serafini,12,yes
Anna_Maria_Serafini,13,yes
Leonilde_Iotti,costituente,yes
Leonilde_Iotti,10,yes
Leonilde_Iotti,11,yes
Leonilde_Iotti,12,yes
Leonilde_Iotti,13,yes
Leonilde_Iotti,1,yes
Leonilde_Iotti,2,yes
Leonilde_Iotti,3,yes
Leonilde_Iotti,4,yes
Leonilde_Iotti,5,yes
Leonilde_Iotti,6,yes
Leonilde_Iotti,7,yes
Leonilde_Iotti,8,yes
Leonilde_Iotti,9,yes
Anna_Maria_Biricotti,11,yes
Anna_Maria_Biricotti,12,yes
Anna_Maria_Biricotti,13,yes
Marida_Bolognesi,11,yes
Marida_Bolognesi,12,yes
Marida_Bolognesi,13,yes
Marida_Bolognesi,14,yes
Maria_Simona_Dalla_Chiesa,11,yes
Maria_Simona_Dalla_Chiesa,12,yes
Chiara_Ingrao,11,yes
Claudia_Mancina,11,yes
Claudia_Mancina,13,yes
Mariella_Mazzetto,11,yes
Mariella_Mazzetto,12,yes
Maria_Moioli,11,yes
Maria_Moioli,12,yes
Alessandra_Mussolini,11,yes
Alessandra_Mussolini,12,yes
Alessandra_Mussolini,13,yes
Alessandra_Mussolini,14,yes
Alessandra_Mussolini,16,yes
Irene_Pivetti,11,yes
Irene_Pivetti,12,yes
Irene_Pivetti,13,yes
Barbara_Maria_Simonetta_Pollastrini,11,yes
Barbara_Maria_Simonetta_Pollastrini,14,yes
Barbara_Maria_Simonetta_Pollastrini,15,yes
Barbara_Maria_Simonetta_Pollastrini,16,yes
Barbara_Maria_Simonetta_Pollastrini,17,yes
Barbara_Maria_Simonetta_Pollastrini,18,yes
Maria_Cristina_Rossi,11,yes
Laura_Rozza,11,yes
Luciana_Sbarbati,11,yes
Luciana_Sbarbati,12,yes
Luciana_Sbarbati,13,yes
Maria_Grazia_Sestero,11,yes
Adriana_Vigneri,11,yes
Adriana_Vigneri,12,yes
Adriana_Vigneri,13,yes
Gabriella_Zanferrari,11,yes
Elisabetta_Simona_Castellazzi,11,yes
Elisabetta_Simona_Castellazzi,12,yes
Maria_Teresa_Amici,12,yes
Maria_Teresa_Amici,14,yes
Maria_Teresa_Amici,15,yes
Maria_Teresa_Amici,16,yes
Maria_Teresa_Amici,17,yes
Valentina_Aprea,12,yes
Valentina_Aprea,13,yes
Valentina_Aprea,14,yes
Valentina_Aprea,15,yes
Valentina_Aprea,16,yes
Valentina_Aprea,18,yes
Fulvia_Bandoli,12,yes
Fulvia_Bandoli,13,yes
Fulvia_Bandoli,14,yes
Fulvia_Bandoli,15,yes
Adria_Bartolich,12,yes
Adria_Bartolich,13,yes
Augusta_Bassi_Lagostena,12,yes
Diana_Battaggia,12,yes
Alida_Benetto_Ravetto,12,yes
Rosaria_Bindi,12,yes
Rosaria_Bindi,13,yes
Rosaria_Bindi,14,yes
Rosaria_Bindi,15,yes
Rosaria_Bindi,16,yes
Rosaria_Bindi,17,yes
Daria_Bonfietti,12,yes
Alessandra_Bonsanti,12,yes
Lia_Bracci,12,yes
Maria_Gloria_Bracci_Marinai,12,yes
Maria_Burani_Procaccini,12,yes
Maria_Burani_Procaccini,13,yes
Maria_Burani_Procaccini,14,yes
Maria_Anna_Calabretta,12,yes
Maria_Carazzi,12,yes
Maria_Carazzi,13,yes
Fiordelisa_Cartelli,12,yes
Luisella_Cavallini,12,yes
Franca_Chiaromonte,12,yes
Franca_Chiaromonte,14,yes
Franca_Chiaromonte,15,yes
Rita_Commisso,12,yes
Magda_Cornacchione,12,yes
Alberta_De_Simone,12,yes
Alberta_De_Simone,13,yes
Alberta_De_Simone,14,yes
Simonetta_Maria_Faverio,12,yes
Luciana_Frosio_Roncalli,12,yes
Luciana_Frosio_Roncalli,13,yes
Stefania_Fuscagni,12,yes
Paola_De_Biase_Gaiotti,12,yes
Giovanna_Grignaffini,12,yes
Giovanna_Grignaffini,13,yes
Giovanna_Grignaffini,14,yes
Angela_Maria_Marta_Gritta_Grainer,12,yes
Rosa_Jervolino_Russo,12,yes
Rosa_Jervolino_Russo,13,yes
Maria_Lenti,12,yes
Maria_Lenti,13,yes
Marianna_Li_Calzi,12,yes
Marianna_Li_Calzi,13,yes
Colomba_Mongiello,17,yes
Elisabetta_Zamparutti,16,yes
Rosa_De_Pasquale,16,yes
Maria_Grazia_Gatti,16,yes
Deborah_Bergamini,16,yes
Deborah_Bergamini,17,yes
Deborah_Bergamini,19,yes
Deborah_Bergamini,18,yes
Monica_Faenzi,16,yes
Monica_Faenzi,17,yes
Alessandra_Siragusa,16,yes
Daniela_Cardinale,16,yes
Daniela_Cardinale,17,yes
Daniela_Cardinale,18,yes
Elvira_Savino,16,yes
Elvira_Savino,17,yes
Elvira_Savino,18,yes
Souad_Sbai,16,yes
Barbara_Mannucci,16,yes
Margherita_Angela_Mastromauro,16,yes
Cinzia_Capano,16,yes
Anna_Paola_Concia,16,yes
Laura_Garavini,16,yes
Laura_Garavini,17,yes
Doris_Lo_Moro,16,yes
Vittoria_D'incecco,16,yes
Vittoria_D'incecco,17,yes
Elena_Centemero,16,yes
Elena_Centemero,17,yes
Gabriella_Giammanco,16,yes
Gabriella_Giammanco,17,yes
Giovanna_Petrenga,16,yes
Giovanna_Petrenga,17,yes
Catia_Polidori,16,yes
Catia_Polidori,17,yes
Catia_Polidori,19,yes
Catia_Polidori,18,yes
Maria_Elena_Stasi,16,yes
Elena_Maccanti,16,yes
Elena_Maccanti,18,yes
Elena_Maccanti,19,yes
Anita_Di_Giuseppe,16,yes
Annagrazia_Calabria,16,yes
Annagrazia_Calabria,17,yes
Annagrazia_Calabria,18,yes
Francesca_Cilluffo,16,yes
Milena_Santerini,17,yes
Miriam_Cominelli,17,yes
Silvia_Chimienti,17,yes
Elena_Carnevali,17,yes
Elena_Carnevali,18,yes
Paola_Bragantini,17,yes
Veronica_Tentori,17,yes
Maria_Chiara_Gadda,17,yes
Maria_Chiara_Gadda,19,yes
Maria_Chiara_Gadda,18,yes
Francesca_Bonomo,17,yes
Francesca_Bonomo,18,yes
Silvia_Fregolent,17,yes
Silvia_Fregolent,18,yes
Renate_Gebhard,17,yes
Renate_Gebhard,19,yes
Renate_Gebhard,18,yes
Celestina_Costantino,17,yes
Francesca_Businarolo,17,yes
Francesca_Businarolo,18,yes
Silvia_Benedetti,17,yes
Silvia_Benedetti,18,yes
Ilaria_Capua,17,yes
Chiara_Scuvera,17,yes
Alessandra_Moretti,17,yes
Giulia_Narduolo,17,yes
Alessia_Rotta,17,yes
Alessia_Rotta,18,yes
Sara_Moretto,17,yes
Sara_Moretto,18,yes
Arianna_Spessotto,17,yes
Arianna_Spessotto,18,yes
Gianna_Malisani,17,yes
Adriana_Eden_Susanna_Galgano,17,yes
Tiziana_Ciprini,17,yes
Tiziana_Ciprini,18,yes
Antonella_Incerti,17,yes
Antonella_Incerti,18,yes
Anna_Ascani,17,yes
Anna_Ascani,19,yes
Anna_Ascani,18,yes
Marilena_Fabbri,17,yes
Anna_Giacobbe,17,yes
Mara_Carocci,17,yes
Alessandra_Terrosi,17,yes
Laura_Venittelli,17,yes
Laura_Boldrini,17,yes
Laura_Boldrini,19,yes
Laura_Boldrini,18,yes
Mariastella_Bianchi,17,yes
Irene_Manzi,17,yes
Irene_Manzi,19,yes
Alessia_Morani,17,yes
Alessia_Morani,18,yes
Donatella_Agostinelli,17,yes
Marta_Grande,17,yes
Marta_Grande,18,yes
Roberta_Lombardi,17,yes
Marietta_Tidei,17,yes
Lorenza_Bonaccorsi,17,yes
Marta_Leonori,17,yes
Emma_Petitti,17,yes
Kashetu_Kyenge,17,yes
Roberta_Agostini,17,yes
Assunta_Tartaglione,17,yes
Valeria_Valente,17,yes
Michela_Rostan,17,yes
Michela_Rostan,18,yes
Giovanna_Palma,17,yes
Vincenza_Labriola,17,yes
Vincenza_Labriola,18,yes
Giuditta_Pini,17,yes
Giuditta_Pini,18,yes
Laura_Coccia,17,yes
Valentina_Paris,17,yes
Sabrina_Capozzolo,17,yes
Giulia_Sarti,17,yes
Giulia_Sarti,18,yes
Mara_Mucci,17,yes
Maria_Edera_Spadoni,17,yes
Maria_Edera_Spadoni,18,yes
Mirella_Liuzzi,17,yes
Mirella_Liuzzi,18,yes
Gea_Schiro',17,yes
Magda_Culotta,17,yes
Flavia_Piccoli,17,yes
Flavia_Piccoli,18,yes
Cristina_Bargero,17,yes
Teresa_Piccione,17,yes
Fabiana_Dadone,17,yes
Fabiana_Dadone,18,yes
Paola_Pinna,17,yes
Giulia_Di_Vita,17,yes
Loredana_Lupo,17,yes
Romina_Mura,17,yes
Romina_Mura,18,yes
Claudia_Mannino,17,yes
Giovanna_Sanna,17,yes
Maria_Amato,17,yes
Chiara_Gagnarli,17,yes
Chiara_Gagnarli,18,yes
Maria_Gaetana_Greco,17,yes
Maria_Chiara_Carrozza,17,yes
Maria_Tindara_Gullo,17,yes
Federica_Dieni,17,yes
Federica_Dieni,18,yes
Elisa_Simoni,17,yes
Vincenza_Bruno_Bossio,17,yes
Vincenza_Bruno_Bossio,18,yes
Maria_Grazia_Rocchi,17,yes
Caterina_Bini,17,yes
Stefania_Covello,17,yes
Maria_Elena_Boschi,17,yes
Maria_Elena_Boschi,19,yes
Maria_Elena_Boschi,18,yes
Maria_Marzano,17,yes
Lia_Quartapelle_Procopio,17,yes
Lia_Quartapelle_Procopio,19,yes
Lia_Quartapelle_Procopio,18,yes
Eleonora_Cimbro,17,yes
Fabrizia_Giuliani,17,yes
Pia_Elda_Locatelli,17,yes
Simona_Flavia_Malpezzi,17,yes
Ilaria_Carla_Anna_Borletti_Dell'acqua,17,yes
Paola_Carinelli,17,yes
Paola_Carinelli,18,yes
Francesca_La_Marca,17,yes
Francesca_La_Marca,18,yes
Serena_Pellegrino,17,yes
Lara_Ricciatti,17,yes
Ileana_Cathia_Piazzoni,17,yes
Sofia_Amoddio,17,yes
Maria_Magnani_Noya,6,yes
Maria_Magnani_Noya,7,yes
Maria_Magnani_Noya,8,yes
Marilena_Marin,12,yes
Paola_Martinelli,12,yes
Giovanna_Melandri,12,yes
Giovanna_Melandri,13,yes
Giovanna_Melandri,14,yes
Giovanna_Melandri,15,yes
Giovanna_Melandri,16,yes
Angela_Napoli,12,yes
Angela_Napoli,13,yes
Angela_Napoli,14,yes
Angela_Napoli,15,yes
Angela_Napoli,16,yes
Maria_Celeste_Nardini,12,yes
Maria_Celeste_Nardini,13,yes
Maria_Celeste_Nardini,14,yes
Magda_Negri,12,yes
Tiziana_Parenti,12,yes
Tiziana_Parenti,13,yes
Laura_Maria_Pennacchi,12,yes
Laura_Maria_Pennacchi,13,yes
Laura_Maria_Pennacchi,14,yes
Maria_Eletta_Martini,10,yes
Maria_Eletta_Martini,4,yes
Maria_Eletta_Martini,5,yes
Maria_Eletta_Martini,6,yes
Maria_Eletta_Martini,7,yes
Maria_Eletta_Martini,8,yes
Gabriella_Pistone,12,yes
Gabriella_Pistone,13,yes
Gabriella_Pistone,14,yes
Roberta_Pizzicara,12,yes
Stefania_Prestigiacomo,12,yes
Stefania_Prestigiacomo,13,yes
Stefania_Prestigiacomo,14,yes
Stefania_Prestigiacomo,15,yes
Stefania_Prestigiacomo,16,yes
Stefania_Prestigiacomo,17,yes
Stefania_Prestigiacomo,18,yes
Maria_Concetta_Scoca,12,yes
Maria_Concetta_Scoca,13,yes
Franca_Valenti,12,yes
Sonia_Viale,12,yes
Angiola_Zilli,12,yes
Elsa_Giuseppina_Signorino,12,yes
Elsa_Giuseppina_Signorino,13,yes
Giuseppa_Mendola,6,yes
Amalia_Miotti,4,yes
Amalia_Miotti,5,yes
Amalia_Miotti,6,yes
Maria_Chiara_Acciarini,13,yes
Maria_Teresa_Giovanna_Armosino,13,yes
Maria_Teresa_Giovanna_Armosino,14,yes
Maria_Teresa_Giovanna_Armosino,15,yes
Maria_Teresa_Giovanna_Armosino,16,yes
Marcella_Lucidi,13,yes
Marcella_Lucidi,14,yes
Maria_Pia_Valetto_Bitelli,13,yes
Giovanna_Bianchi_Clerici,13,yes
Giovanna_Bianchi_Clerici,14,yes
Grazia_Luciana_Labate,13,yes
Grazia_Luciana_Labate,14,yes
Luisa_Debiasio_Calimani,13,yes
Antonina_Dedoni,13,yes
Silvana_Dameri,13,yes
Silvana_Dameri,14,yes
Gloria_Buffo,13,yes
Gloria_Buffo,14,yes
Gloria_Buffo,15,yes
Piera_Capitelli,13,yes
Piera_Capitelli,14,yes
Sandra_Fei,13,yes
Francesca_Izzo,13,yes
Maura_Cossutta,13,yes
Maura_Cossutta,14,yes
Ida_D'ippolito,13,yes
Ida_D'ippolito,15,yes
Ida_D'ippolito,16,yes
Grazia_Riga,6,yes
Grazia_Riga,7,yes
Eirene_Sbriziolo,6,yes
Eirene_Sbriziolo,7,yes
Rosalia_Vagli,6,yes
Rosalia_Vagli,7,yes
Rosalia_Vagli,8,yes
Helga_Thaler,11,yes
Bianca_Bianchi,costituente,yes
Bianca_Bianchi,1,yes
Laura_Bianchini,costituente,yes
Laura_Bianchini,1,yes
Irene_Chini_Coccoli,1,yes
Anna_De_Lauro,2,yes
Anna_De_Lauro,3,yes
Filomena_Delli_Castelli,costituente,yes
Filomena_Delli_Castelli,1,yes
Filomena_Delli_Castelli,2,yes
Rosa_Fazio,1,yes
Maria_Federici,costituente,yes
Maria_Federici,1,yes
Jole_Giugni_Lattari,4,yes
Angela_Gotelli,costituente,yes
Angela_Gotelli,1,yes
Angela_Gotelli,2,yes
Angela_Gotelli,3,yes
Anna_Nicolosi_Grasso,2,yes
Anna_Nicolosi_Grasso,3,yes
Angela_Guidi,costituente,yes
Angela_Guidi,1,yes
Giorgina_Levi,4,yes
Giorgina_Levi,5,yes
Maria_Vittoria_Mezza,2,yes
Maria_Vittoria_Mezza,4,yes
Maria_Vittoria_Mezza,5,yes
Elsa_Mole',1,yes
Ada_Natali,1,yes
Maria_Flavia_Timbro,18,yes
Maria_Rosa_Sessa,18,yes
Chiara_Appendino,19,yes
Giorgia_Andreuzza,19,yes
Giorgia_Andreuzza,18,yes
Elisa_Scutella',19,yes
Elisa_Scutella',18,yes
Stefania_Ascari,19,yes
Stefania_Ascari,18,yes
Naike_Gruppioni,19,yes
Giulia_Pastorella,19,yes
Lucrezia_Maria_Benedetta_Mantovani,19,yes
Lucrezia_Maria_Benedetta_Mantovani,18,yes
Alice_Buonguerrieri,19,yes
Elena_Ethel_Schlein,19,yes
Susanna_Cherchi,19,yes
Rachele_Scarpa,19,yes
Gaetana_Russo,19,yes
Giovanna_Miele,19,yes
Sara_Ferrari,19,yes
Matilde_Siracusano,19,yes
Matilde_Siracusano,18,yes
Valentina_Grippo,19,yes
Elisabetta_Piccolotti,19,yes
Marta_Schifone,19,yes
Carmela_Auriemma,19,yes
Paola_Maria_Chiesa,19,yes
Ylenja_Lucaselli,19,yes
Ylenja_Lucaselli,18,yes
Paola_Boldrini,17,yes
Camilla_Sgambato,17,yes
Vanessa_Camani,17,yes
Lucia_Albano,18,yes
Lucia_Albano,19,yes
Beatrice_Brignone,17,yes
Manuela_Gagliardi,18,yes
Veronica_Zanetti,17,yes
Angela_Masi,18,yes
Lucia_Scanu,18,yes
Benedetta_Fiorini,18,yes
Elena_Raffaelli,18,yes
Carmela_Bucalo,18,yes
Anna_Rita_Tateo,18,yes
Flora_Frate,18,yes
Valentina_D'orso,18,yes
Valentina_D'orso,19,yes
Simona_Vietina,18,yes
Debora_Serracchiani,18,yes
Debora_Serracchiani,19,yes
Rosalba_Cimino,18,yes
Valentina_Palmisano,18,yes
Martina_Parisse,18,yes
Daniela_Torto,18,yes
Daniela_Torto,19,yes
Francesca_Troiano,18,yes
Concetta_Giordano,18,yes
Valentina_Corneli,18,yes
Donatella_Legnaioli,18,yes
Alessandra_Ermellino,18,yes
Marialuisa_Faro,18,yes
Nadia_Aprile,18,yes
Gilda_Sportiello,18,yes
Gilda_Sportiello,19,yes
Maria_Carolina_Varchi,18,yes
Maria_Carolina_Varchi,19,yes
Rossella_Muroni,18,yes
Gloria_Vizzini,18,yes
Maria_Spena,18,yes
Francesca_Flati,18,yes
Paola_Deiana,18,yes
Giorgia_Latini,18,yes
Giorgia_Latini,19,yes
Rosa_Menga,18,yes
Angela_Salafia,18,yes
Giuseppina_Occhionero,18,yes
Angela_Raffa,18,yes
Angela_Raffa,19,yes
Alessandra_Carbonaro,18,yes
Yana_Chiara_Ehm,18,yes
Caterina_Licatini,18,yes
Giusi_Bartolozzi,18,yes
Maria_Teresa_Bellucci,18,yes
Maria_Teresa_Bellucci,19,yes
Marta_Antonia_Fascina,18,yes
Marta_Antonia_Fascina,19,yes
Rosa_Alba_Testamento,18,yes
Annaelsa_Tartaglione,18,yes
Elena_Murelli,18,yes
Anna_Macina,18,yes
Rina_De_Lorenzo,18,yes
Lucia_Ciampi,18,yes
Francesca_Galizia,18,yes
Maura_Tomasi,18,yes
Patrizia_Prestipino,18,yes
Marzia_Ferraioli,18,yes
Marianna_Iorio,18,yes
Angela_Colmellere,18,yes
Lucia_Annibali,18,yes
Jessica_Costanzo,18,yes
Guia_Termini,18,yes
Federica_Zanella,18,yes
Mirella_Cristina,18,yes
Elena_Lucchini,18,yes
Gloria_Saccani,18,yes
Gloria_Saccani,19,yes
Sara_Cunial,18,yes
Emanuela_Rossini,18,yes
Enrica_Segneri,18,yes
Stefania_Mammi',18,yes
Cristina_Rossello,18,yes
Cristina_Rossello,19,yes
Lucia_Azzolina,18,yes
Elisabetta_Maria_Barbuto,18,yes
Silvia_Covolo,18,yes
Anna_Bilotti,18,yes
Giulia_Zanotelli,18,yes
Anna_Laura_Orrico,18,yes
Anna_Laura_Orrico,19,yes
Leda_Volpi,18,yes
Lisa_Noja,18,yes
Augusta_Montaruli,18,yes
Augusta_Montaruli,19,yes
Angela_Ianaro,18,yes
Claudia_Porchietto,18,yes
Virginia_Villani,18,yes
Wanda_Ferro,18,yes
Wanda_Ferro,19,yes
Rebecca_Frassini,18,yes
Rebecca_Frassini,19,yes
Ingrid_Bisa,18,yes
Ingrid_Bisa,19,yes
Alessandra_Locatelli,18,yes
Claudia_Maria_Terzi,18,yes
Vanessa_Cattoi,18,yes
Vanessa_Cattoi,19,yes
Fabiola_Bologna,18,yes
Margherita_Del_Sesto,18,yes
Maria_Pallini,18,yes
Ilaria_Fontana,18,yes
Ilaria_Fontana,19,yes
Martina_Loss,18,yes
Elisabetta_Christiana_Lancellotta,19,yes
Eliana_Longi,19,yes
Isabella_De_Monte,19,yes
Maria_Stefania_Marino,19,yes
Martina_Semenzato,19,yes
Ilaria_Cavo,19,yes
Maddalena_Morgante,19,yes
Giovanna_Iacono,19,yes
Eleonora_Evi,19,yes
Simona_Loizzo,19,yes
Simonetta_Matone,19,yes
Grazia_Di_Maggio,19,yes
Valentina_Barzotti,19,yes
Valentina_Barzotti,18,yes
Antonella_Forattini,19,yes
Nicole_Matteoni,19,yes
Valeria_Carmela_Maria_Sudano,19,yes
Rosaria_Tassinari,19,yes
Sara_Kelany,19,yes
Carmen_Letizia_Giorgianni,19,yes
Alessia_Ambrosi,19,yes
Maria_Tripodi,18,yes
Cecilia_D'elia,18,yes
Michaela_Di_Donna,18,yes
Stefania_Pezzopane,18,yes
Rossana_Lidia_Boldi,18,yes
Eva_Avossa,18,yes
Graziella_Leyla_Ciaga',18,yes
Angela_Schiro',18,yes
Elisa_Siragusa,18,yes
Maria_Teresa_Baldini,18,yes
Annarita_Patriarca,19,yes
Ilenia_Malavasi,19,yes
Valentina_Ghio,19,yes
Alessandra_Todde,19,yes
Silvia_Roggiani,19,yes
Beatriz_Colombo,19,yes
Ouidad_Bakkali,19,yes
Cristina_Almici,19,yes
Daniela_Dondi,19,yes
Mariangela_Matera,19,yes
Ida_Carmina,19,yes
Rosa_Maria_Di_Giorgi,18,yes
Grazia_Sestini,13,yes
Ada_Becchi,10,yes
Anna_Maria_Bernasconi,10,yes
